,Date,Title,Link,Headline,Article,Source
768,2021-08-20 00:00:00,Ecopetrol closed the transaction with which it acquired 51.4% of the shareholding of ISA,https://www.larepublica.co/redirect/post/3220115,The operation took place with the payment by the oil company to the portfolio of the previously agreed price of $14.2 billion,"The company chaired by Felipe Bayón, stated that ""the closing of the acquisition of the stake in ISA marks a milestone in the development of the Ecopetrol Group's energy transition strategy, which seeks to maximize the life and value of the hydrocarbon portfolio, while ""progresses in decarbonization and diversification towards low-emission businesses""",La República
768,2021-08-20 00:00:00,Ecopetrol closed the transaction with which it acquired 51.4% of the shareholding of ISA,https://www.larepublica.co/redirect/post/3220115,The operation took place with the payment by the oil company to the portfolio of the previously agreed price of $14.2 billion,"For his part, the Minister of Finance, José Manuel Restrepo, stated that ""today we closed one of the most important economic operations in the recent history of our country.""",La República
768,2021-08-20 00:00:00,Ecopetrol closed the transaction with which it acquired 51.4% of the shareholding of ISA,https://www.larepublica.co/redirect/post/3220115,The operation took place with the payment by the oil company to the portfolio of the previously agreed price of $14.2 billion,"This is an operation with which we are going to leave a legacy for the following generations, an operation that mutually strengthens both Ecopetrol and ISA.",La República
768,2021-08-20 00:00:00,Ecopetrol closed the transaction with which it acquired 51.4% of the shareholding of ISA,https://www.larepublica.co/redirect/post/3220115,The operation took place with the payment by the oil company to the portfolio of the previously agreed price of $14.2 billion,"To Ecopetrol because it allows it to become a hemispheric leader in the energy transition and diversify in regions, in income, and to ISA, to participate in large energy transition and linear transition projects.""",La República
768,2021-08-20 00:00:00,Ecopetrol closed the transaction with which it acquired 51.4% of the shareholding of ISA,https://www.larepublica.co/redirect/post/3220115,The operation took place with the payment by the oil company to the portfolio of the previously agreed price of $14.2 billion,"The head of the portfolio mentioned that Ecopetrol and ISA will continue to be public property, where the Government will continue to be the majority shareholder of the oil company and, through the latter, of ISA, which will allow it to meet investment needs, due to the strengthening of financing within the framework of the General Budget of the Nation.",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","Ecopetrol was the most traded stock, with $370,397 million",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more",Foreign investors sold their participation 38.06% more. The equity market continues to show figures at minimum levels that have not been seen for more than five years.,La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","However, July saw a stock trading volume of $1.64 trillion, which was an increase compared to June, when nearly $1.5 trillion was traded.",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","Among the macroeconomic reasons that influenced the positive reaction of the markets is the reduction in the levels of risk aversion, after the statements of the Federal Reserve regarding the withdrawal of the monetary stimuli offered during the situation.",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","In contrast, some stock markets felt the shock produced by greater concerns due to the advance of the Delta variant and its effects on the recovery of the global economy.",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","RELATED ARTICLE&P Global Ratings maintains Ecopetrol's rating at BB+ with a stable outlook. Among the most traded shares are Ecopetrol, with $370,397 million traded; Preferential Guarantee, with $289,787 million; Bancolombia Preferential, with $234,402 million; and the ordinary title of Bancolombia, with $146,797 million",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","The species that saw the least capital flow were Preferential Cementos Argos, with $1,758 million negotiated; Terpel, with $1,673 million; Promigas, with $1,277 million; and ETB, with $719 million",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","RELATED ARTICLEValores Bancolombia and Credicorp Capital led the profits of the commission agents“We have seen an exit of foreign investors so far this year, which is due to local factors such as the withdrawal of the tax reform of the former minister, Alberto Carrasquilla, the reduction of the Colombia rating and fiscal uncertainty; since, even if this new project is approved, there would be more structural changes to make,” said Omar Suárez, strategy and variable income manager at Casa de Bolsa.",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","Evidence of this is that, between June and July, the volume of purchases by foreigners rose 4.36%, from $434,187 million to $453,158 million",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","The sale of shares in this segment also increased and registered an increase of 38.06%, going from $546,776 million to $754,898 million",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","The monthly net position of these same stock market players continued to fall, from -$112,589 million to -$301,741 million",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","THE CONTRASTSMar SuárezStrategy and variable income manager at Casa de Bolsa“We have seen an exit of foreign investors so far this year, which is due to local factors, such as the withdrawal of the tax reform and the downgrade of Colombia's rating”",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","Pension and severance funds represented the second buyer of shares, with a participation of 27% of the negotiations and an increase of 43.35% compared to June, going from $308,892 million to $442,797 million",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","In terms of sales, its stock outflow decreased 14.88%",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","In the participation ranking, although stock brokerage firms keep 20% of the total negotiations (both purchases and sales), the real sector covers 17% of the capital moved (see graph)",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","Share price still does not boost the Stock Market Although share prices remain low and the Msci Colcap stock index has fallen 7.71% so far this year, the market still does not have significant numbers in a context of recovery economy and rebound in business profits",La República
769,2021-08-19 00:00:00,"In July, trading volume on the Colombian Stock Exchange increased to $1.64 billion",https://www.larepublica.co/redirect/post/3219257,"Ecopetrol was the most traded stock, with $370,397 million. Foreign investors sold their participation 38.06% more","This is due, according to Germán Cristancho, manager of Economic Research at Davivienda Corredores, to “the uncertainty regarding the approval of a tax reform, the 2022 presidential elections and the decisions that the Federal Reserve may make in the coming months; “That could be explaining the high caution of investors.”",La República
770,2021-08-18 00:00:00,S&P Global Ratings maintains Ecopetrol's rating at BB+ with stable outlook,https://www.larepublica.co/redirect/post/3219288,S&P highlighted the establishment of decarbonization goals and considers that the acquisition of ISA represents progress in the energy transition,"S&P highlighted the establishment of decarbonization goals and considers that the acquisition of ISA represents progress in the energy transition RELATED ARTICLEEcopetrol acquired the Ministry of Finance's shares in ISA for $14.2 billionEcopetrol reported that the risk rating agency Standard & Poor's (S&P) maintained the long-term international rating at BB+, with a stable outlook and the individual credit rating (Stand-Alone) at 'bbb-",La República
770,2021-08-18 00:00:00,S&P Global Ratings maintains Ecopetrol's rating at BB+ with stable outlook,https://www.larepublica.co/redirect/post/3219288,S&P highlighted the establishment of decarbonization goals and considers that the acquisition of ISA represents progress in the energy transition,"The Rating Agency highlighted the strategic importance of the Company for the country and the benefits of being an integrated business, which has allowed it to capture opportunities throughout its value chain despite the impacts of the pandemic.",La República
770,2021-08-18 00:00:00,S&P Global Ratings maintains Ecopetrol's rating at BB+ with stable outlook,https://www.larepublica.co/redirect/post/3219288,S&P highlighted the establishment of decarbonization goals and considers that the acquisition of ISA represents progress in the energy transition,"Finally, S&P highlighted the establishment of decarbonization goals and considers that the acquisition of ISA represents progress in the Group's energy transition, allowing diversification towards a regulated and predictable business such as transmission",La República
770,2021-08-18 00:00:00,S&P Global Ratings maintains Ecopetrol's rating at BB+ with stable outlook,https://www.larepublica.co/redirect/post/3219288,S&P highlighted the establishment of decarbonization goals and considers that the acquisition of ISA represents progress in the energy transition,"It is necessary to remember that in recent days, Ecopetrol reported that it had signed an Inter-administrative Contract for the Purchase and Sale of Shares with the Ministry of Finance and Public Credit, through which the company will acquire 51.4% of the shareholding.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares RELATED ARTICLEBrent prices and efficiencies drove the best quarter in the history of EcopetrolAfter presenting a binding offer to the Ministry of Finance, Ecopetrol announced the transaction to purchase 51.4% of ISA shares, which will allow the new group to consolidate itself as a leader in the energy and infrastructure business",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","This was stated by Felipe Bayón, president of Ecopetrol, who in dialogue with LR, commented on the production goals at the end of 2021 and the path once the transaction of the energy marketing and generating company is closed.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","What is the plan with the closing of the ISA transaction? We have a maximum closing period until December 6, but we are making every effort to achieve it in three to four weeks",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","It is a step in the energy transition of the Ecopetrol Group, its path towards decarbonization and reduction of exposure to the volatility of oil prices.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","From a financing point of view, we have said that we do not need to condition a successful issue of shares, it does not mean that we are not going to issue",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","How will the ICT and road concessions segments of the ISA operation be managed? We are focused on closing the transaction and, once this occurs, Ecopetrol will exercise control under the terms of commercial law.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",Ecopetrol and ISA have compatible corporate governments designed in accordance with the highest standards,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In this way, we would begin an integration cycle in an attempt to achieve rapprochement, understanding and work between companies, and we will consolidate a leading group in energy and infrastructure businesses.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","We are committed to keeping ISA ISA, we are an oil and gas company and that will continue to be the heart of our business for decades",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","What was the behavior of the operating variables? In production, in the second quarter we were at 661 kbpd",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","At the end of July, we were already at 686,000 barrels, we are on a recovery path",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","For the year we hope to be between 690,000 and 700,000 barrels",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In exploration, we had eight wells drilled in the quarter, we are expecting to end the year with 14 exploratory wells, a little more than we had thought.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","We have 179 development wells, for the year we expect to have around 400 development wells; and in volume transported we had around 960,000 barrels to refineries",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","What are the results of the Permian operation? We started operations in the Permian in November 2019, in 20 months we have four drills operating and 35 production wells already connected, so we went from zero to 50,000 barrels in less than two years",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","The average for Ecopetrol in the Permian for the quarter was 21,000 barrels, with an Ebitda margin of 79%",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","How did the strike impact? There has been a good performance, despite the stoppages",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","The impact was 24,000 barrels due to public order and operations, whose impact on profits was $279,000 million, that is, there would be $4 billion in profits.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",How is market diversification progressing? Years ago we exported the majority to the United States,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In the second quarter, 56% of our crude oil went to Asia, mainly to China, where we have become a large supplier",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","For example, we opened an office in Singapore",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",When will the Kalé and Platero pilots be drilled? We have a partnership with ExxonMobil and both companies have participation,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",Ecopetrol is the operator of both pilots,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",At Kalé we have finished collecting the information in the territory and it is expected to process the license application through an environmental impact study before the end of this year,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",That license may be granted in 2022 and we will be seeing the start of drilling operations in 2023.,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","Platero is taking longer, the study will begin at the beginning of next year, we expect the license in 2023 and drilling would occur in 2023",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In comprehensive research pilots, the important thing is not to do them quickly, but to do them well.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","How are investment plans progressing to implement reserves? For 2021 we have estimated investments between US$3,500 and US$4,000 million",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","At the end of July we had 399 work fronts in the country, 80% of the investment will remain in Colombia, and we are investing in the United States, in the Gulf of Mexico, offshore and in Brazil in the Gatodomato project",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",The replacement rate has been 115%,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",What is the balance of the Castilla y San Fernando ecopark? The Castilla Ecopark already operates with a generation of 21 MW,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","We are building the San Fernando park with 75% progress, 61 MW, the idea is that in September it will begin with modular operation",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","We are doing wind speed studies in Cartagena, Casanare and Huila to determine if there is the possibility of wind farms",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",We are advancing in the geothermal pilot and the objective is to have 400 MW of installed capacity by 2023,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","What were the factors for having recorded the best quarter in history? There is a transformation, an efficiency plan and a savings plan, which allowed us to reach a figure of more than $1 billion in these six months.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",From 2015 to now there are almost $15 billion in savings,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","Oil prices also favored, which allows us to see results of $37 billion in six months, for the second quarter it was $19.4 billion, an EBITDA in the quarter of $9.4, and in profits US$3.7 for the quarter",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In addition, the US$6.8 million profit for the first half of the year is four times the profit of all of 2020.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","What is the development of off-shore and gas exploration projects? In terms of gas, investments are estimated at US$1.3 billion between 2022 and 2023 in the foothills of Casanare, Magdalena Medio, the coastal area and offshore.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","Offshore we are going to start drilling a well near the Gulf of Morrosquillo area, to delimit how big an accumulation is that we already discovered, where we have some wells drilled for next year to have information on the size, quantities, quality of gas, and based on that information, define what the development should be like",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","There are prospects in La Guajira, consortiums between Ecopetrol and Hocol",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","We want gas to be a third of production by 2030, between 30% and 35%, at this moment it is 22%",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","What is the cost efficiency map and what does the base 0 budget consist of? We are being efficient in water management, energy consumption, that includes using what we should use and being able to produce more by working closely with contractors and service providers.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",This point is 50% of the savings,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In investments, efficiencies, for example drilling a well, mean 25% of the savings",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","Regarding our commercial relationship, this represents 25%",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",This is how we achieved efficiencies in the operation of all areas of the company for $1 billion in just six months,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In terms of zero-based budgeting, it is the optimization of resources based on their use, building a budget from scratch to understand the optimal operation cost.",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",The entire Ecopetrol budget will be made with a zero-based budget,La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","How is the demand for each type of fuel? In gasoline we achieved 120,000 barrels, in diesel 110,000, in jet 20,000",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","Between January, February and March, demand grew, in April, May and June it decreased due to the issue of public order",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","In July for gasoline we registered a demand of 128,000 barrels, for diesel 110,000 and for jet 20,000",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares","The gasoline and diesel segment has recovered almost to pre-pandemic levels, in the jet segment it is still lower and has to do with the fact that not all planes are flying and there is still an impact of the impact on operations from last year",La República
771,2021-08-17 00:00:00,“We will consolidate the group as a leader in energy and infrastructure businesses”,https://www.larepublica.co/redirect/post/3217562,"Felipe Bayón, president of Ecopetrol, explained the plan that the company will follow with the announcement of the purchase of 51.4% of ISA shares",We expect levels to remain the same for gasoline and diesel.,La República
